Bacia,Estações,Melhor Resultado
686884,"CGH JOÃO FRANCO BARRAMENTO, PCH POÇO FUNDO BARRAMENTO, CACHOEIRA POÇO FUNDO, PCH POÇO FUNDO JUSANTE, MACHADO, MACHADO, MACHADO, SERRANIA",2
686886,"BAEPENDI, RIO VERDE ( em Conceição do Rio Verde), RIO LAMBARI (montante do Rio Verde), RIO DO PEIXE (jus. São Tomé das Letras), CGH XICÃO MONTANTE, USINA SÃO MIGUEL, PORTO SANTA MARIA, TRÊS PONTAS, CGH LAMINS, BAEPENDI, ITANHANDU, ITANHANDU, SÃO SEBASTIÃO DO RIO VERDE, ITAMONTE, CONQUISTA, USINA BRAGA, SANTANA DO CAPIVARI, USINA POUSO ALTO, FAZENDA POUSO ALTO, FAZENDA DO MOINHO, FAZENDA FRANCISCO IZIDORO, SÃO LOURENÇO, SÃO LOURENÇO, SOLEDADE DE MINAS, USINA SILVESTRE FERRAZ, CONCEIÇÃO DO RIO VERDE, USINA CONGONHAL, CGH CONGONHAL II, PCH CONGONHAL I MONTANTE, PCH CONGONHAL I BARRAMENTO, FAZENDA SEVERINO MEIRELES, CGH PIRAMBEIRA, CRUZÍLIA, CGH RIBEIRÃO, BAEPENDI, RIO BAEPENDI (prox. foz), RIO LAMBARI (Cidade de Cristina, CRISTINA - MONTANTE, CRISTINA, CRISTINA, PCH CRISTINA BARRAMENTO, PCH CRISTINA JUSANTE, CACHOEIRA MANDEMBO, FAZENDA JUCA CASIMIRO, RIO LAMBARI (prox.foz), USINA BOCAINA, TRÊS CORAÇÕES, TRÊS CORAÇÕES, TRÊS CORAÇÕES, TRÊS CORAÇÕES, UHE LUIZ CARLOS BARRETO DE CARVALHO RIO VERDE, CHACARA SANTANA, CACHOEIRA GOULART, CHÁCARA SANTANA, FAZENDA SÃO JOSÉ, CAPELINHA DO CAMPO GRANDE, ACIMA DA BARRAGEM, CGH XICÃO BARRAMENTO, ABAIXO DA USINA, PCH BOA VISTA II MONTANTE 2, PALMELA DOS COELHOS, ELÓI MENDES, PCH BOA VISTA II RIO PALMELA, PCH BOA VISTA II MONTANTE 1, PCH BOA VISTA II BARRAMENTO, UHE FURNAS RIO VERDE, PCH BOA VISTA II JUSANTE, BATISTA DE MELO, FAZENDA DA AROEIRA, TRÊS CORAÇÕES, RIO PALMELA (prox. foz), RIO DO PEIXE (jus. foz Rib. Vermelho), TRÊS CORAÇÕES",14
686888,"RIO DA PRATA - UGRHI 01 (Sto. Antônio do Pinhal), POUSO ALEGRE, BAIRRO DO ROSAS, POSTO FISCAL RIO NEGRO, PONTE MUNICIPAL SÃO BENTO DO SAPUCAÍ, SÃO BENTO DO SAPUCAÍ, DIVISA SP-MG, USINA PARAISÓPOLIS, CONCEIÇÃO DOS OUROS, CACHOEIRA GONÇALVES, CACHOEIRA MARTINS, BAIRRO DO ANALDINO, CONCEIÇÃO DOS OUROS, CONCEIÇÃO DOS OUROS, POUSO ALEGRE, CACHOEIRA DE MINAS, CAMBUÍ, BAIRRO DOS FERREIROS, PONTE DO RODRIGUES, POUSO ALEGRE, POUSO ALEGRE, POUSO ALEGRE, RIO SAPUCAÍ-MIRIM (mont. cidade Pouso Alegre)",10
686892,"UHE FURNAS RIO JACARÉ, CGH POUSO ALEGRE, FORMIGA, CGH MONTEIROS, FORMIGA",1
686894,"CONCEIÇÃO DO PARÁ, CANA VERDE, PONTE FERNÃO DIAS, PCH OLIVEIRA BARRAMENTO, PCH OLIVEIRA JUSANTE, FAZENDA DA LAGOA, CGH ANIL MONTANTE, USINA DO ANIL, SÃO FRANCISCO DE PAULA, CGH ANIL BARRAMENTO, CGH ANIL JUSANTE, SANTANA DO JACARÉ, SAPUCAÍ",11
686896,"RIBEIRÃO CAIEIRO (próx foz Rio das Mortes), SÃO MIGUEL, VARGEM DO ENGENHO, FAZENDA LOSCHI, CAMPOLIDE, FAZENDA DA CONQUISTA, USINA BARBACENA, BARBACENA, BARBACENA, CGH ILHEUS MONTANTE 2, CGH ILHÉUS MONTANTE 1, CGH ILHEUS BARRAMENTO, CGH ILHEUS JUSANTE, CGH LAVRAS BARRAMENTO, CGH LAVRAS JUSANTE, BARBACENA, RIO DAS MORTES (Mont.cidade Barroso), BARROSO - MONTANTE, BARROSO, BARROSO, ALFREDO VASCONCELOS, FAZENDA BOM JARDIM, IBERTIOGA, PORTO DO ELVAS, UHE FUNIL PORTO TIRADENTES, UHE PORTO COLÔMBIA RIO DAS MORTES, PORTO TIRADENTES, PONTE DO ROSÁRIO, SÃO JOÃO DEL REI, SÃO JOÃO DEL REI, CARANDAÍ, PCH CARANDAÍ MONTANTE, PCH CARANDAÍ BARRAMENTO, PCH CARANDAÍ JUSANTE 1, USINA SÃO JOÃO DEL REI, PCH CARANDAÍ JUSANTE 2, PENEDO, VILA RIO DAS MORTES, PONTE DO RIO DO PEIXE, IBITURUNA, IBITURUNA, UHE FUNIL IBITURUNA JUSANTE, BOM SUCESSO, INFERNO, BOM SUCESSO",15
686898,"LUMINARIAS, LAVRAS, ITUMIRIM, UHE FUNIL ITUMIRIM JUSANTE, UHE PORTO COLÔMBIA RIO CAPIVARI, BAIRRO SÃO GERALDO",0
686912,"PRÓXIMO CHAPADÃO DO SUL, MONTANTE FOZ RIO PRATA (2 KM.), CHAPADÃO DO SUL, RIO APORÉ (mont. foz rio da prata), PCH PLANALTO MONTANTE 2, PCH PLANALTO MONTANTE 1, PCH PLANALTO BARRAMENTO, PCH PLANALTO JUSANTE, BARRA DO PRATA, PCH PONTAL DO PRATA BARRAMENTO, PCH PONTAL DO PRATA JUSANTE, PCH RETIRO VELHO MONTANTE, FAZENDA CAFELÂNDIA, PCH RETIRO VELHO BARRAMENTO, PCH RETIRO VELHO JUSANTE, CHAPADÃO DO SUL, JUSANTE FOZ RIO PRATA (1 KM.), APORÉ, MONTANTE DE CASSILÂNDIA (1 KM.), CASSILÂNDIA, CASSILÂNDIA, JUSANTE DE CASSILÂNDIA (3 KM.), CASSILÂNDIA, CGH CASSILÂNDIA JUSANTE, ITAJÁ, RIO APORÉ - PRÓXIMO A FOZ, PARANAÍBA, UHE ILHA SOLTEIRA FAZENDA BÁLSAMO",20
686914,"FAZENDA FORMOSO, UHE ESPORA PONTE JACUBA, UHE ESPORA FAZENDA PERDIZES, CAMPO ALEGRE, UHE ESPORA RIBEIRÃO CACHOEIRA DO CORRENTE, UHE ESPORA BARRAMENTO, PCH QUEIXADA RESERVATÓRIO 1, PCH QUEIXADA RESERVATÓRIO 2, PCH QUEIXADA RESERVATÓRIO 3, PCH QUEIXADA BARRAMENTO, PCH QUEIXADA RESERVATÓRIO 4, PCH QUEIXADA JUSANTE, PONTE RIO CORRENTE, CANASTRA, UHE ILHA SOLTEIRA FAZENDA MUMBELA",4
686916,"PONTE DO CEDRO, UHE SALTO MONTANTE 2, UHE SALTO RIBEIRÃO BARREIRO, UHE SALTO MONTANTE 1, MONTANTE PONTE GO-206, ITARUMÃ, CAÇU (RIO VERDE), UHE SALTO BARRAMENTO, UHE SALTO JUSANTE, UHE SALTO DO RIO VERDINHO MONTANTE, UHE SALTO DO RIO  RIO VERDINHO MONTANTE 1, FAZENDA LAJOFREU, UHE SALTO DO RIO VERDINHO BARRAMENTO, UHE SALTO DO RIO VERDINHO JUSANTE",1
686918,"PCH FAZENDA VELHA MONTANTE 2, PCH FAZENDA VELHA MONTANTE 1, PCH FAZENDA VELHA BARAMENTO, PCH FAZENDA VELHA JUSANTE, RIO VERDE, GO-220 - PRÓX. PEROLANDIA, PCH JATAÍ MONTANTE 2, UHE BARRA DOS COQUEIROS FOZ RIBEIRÃO PARAISO, PONTE RIO CLARO, PCH JATAÍ MONTANTE 1, PCH JATAÍ BARRAMENTO, PCH JATAÍ JUSANTE, UHE CAÇU NAVISLÂNDIA, CAPTAÇÃO DA SANEAGO EM JATAÍ - GO-180, UHE CAÇU MONTANTE, PONTE NA GO-206, PONTE RIO DOCE, UHE BARRA DOS COQUEIROS RIO DOCE, PCH IRARA FAZENDA ÁGUA MANSA, PCH IRARA MONTANTE, PCH IRARA BARRAMENTO, PCH IRARA JUSANTE, PONTE BR-364, UHE CAÇU RIO DOCE, UHE CAÇU RESERVATÓRIO, UHE CAÇU BARRAMENTO, UHE CAÇU JUSANTE, UHE BARRA DOS COQUEIROS RESERVATÓRIO, UHE BARRA DOS COQUEIROS BARRAMENTO, UHE BARRA DOS COQUEIROS JUSANTE, CACHOEIRA ALTA, UHE ENG. JOSÉ LUIZ MULLER MONTANTE 2, UHE ENG. JOSÉ LUIZ MULLER MONTANTE 1, UHE ENG. JOSÉ LUIZ MULLER MONTANTE ITAGUAÇU, FAZENDA RONDINHA, UHE ENG. JOSÉ LUIZ MULLER BARRAMENTO, UHE ENG. JOSÉ LUIZ MULLER JUSANTE, CAÇU",29
686922,"GURINHATÃ, PONTE BR-365 (FAZ.BOA VISTA)",0
686924,"PRATA, PONTE BR-153 (FAZ. N0SSA SENHORA APARECIDA), PRATA, PRATA, FAZENDA BURITI DO PRATA, FAZENDA BURITI DO PRATA, PRATA, PONTE DO SALTO, UHE SÃO SIMÃO RIO DA PRATA, PONTE DO PRATA, PONTE DO PRATA, PONTE DO PRATA, GURINHATÃ, LIMEIRA DO OESTE, UNIÃO DE MINAS",2
686926,"CGH SALTO MORAIS RIO BABILÔNIA, MONTE ALEGRE DE MINAS",0
686928,"FAZENDA PESQUEIRO, FAZENDA DO PANGA, UBERLÂNDIA",1
686942,"FAZENDA ALIANÇA, GO-452 - KM 97",0
686944,"PCH VERDE 8 RIO FERNANDO, MONTIVIDIU, PCH PONTE DE PEDRA JUSANTE 1, PCH PONTE DE PEDRA JUSANTE 2, PCH VERDE 02 BAIXO RIO MONTIVIDIU, PCH VERDE 02 BAIXO MONTANTE, PCH VERDE 02 BAIXO JUSANTE, GO-050, FAZENDA MONTE ALEGRE, VICINAL À ESQUERDA DA GO-333, PONTE RODAGEM, GO-333, PCH VERDE 8 MONTANTE 2, FAZENDA PINHEIRO, FAZENDA PARAÍSO, CAPTAÇÃO LAJES, PCH VERDE 8 MONTANTE 1, PONTE RIO VERDÃO, UHE SÃO SIMÃO RIO VERDÃO, BR-060, PCH VERDE 8 MONTANTE 1 DESATIVADA, PCH VERDE 8 BARRAMENTO, PCH VERDE 8 JUSANTE, PCH YPÊ BARRAMENTO, PCH YPÊ ALÇA, PCH YPÊ JUSANTE, R-060 - CAPTAÇÃO DE ÁGUA PARA ABAST. DE RIO VERDE, CAPTAÇÃO ABÓBORA, BR-452, BR-452/GO-164, VICINAL PARA MAURILÂNDIA, FAZENDA BAUZINHO, MAURILÂNDIA, GO-409",32
686946,"JANDAIA, GO-408 - PALMEIRAS P/ PALMEUNA, BR-060, INDIARA, GO-060, GO-320 - APÓS O TREVO COM A GO-408, FAZENDA NOVA DO TURVO, FAZENDA NOVA DO TURVO, ESTRADA QUE LIGA GO-513 E GO-410, GO-410, BARRA DO MONJOLO",4
686952,"CAPTAÇÃO MEIA PONTE GOIÂNIA, CAPTAÇÃO CAPOEIRÃO - DAMOLÂNDIA, PIRES DO RIO, GO-330, ANÁPOLIS, GO-080, MONTANTE BARRAGEM RIB. JOÃO LEITE - RERESÓPOLIS, GO-466, INHUMAS, MONTANTE CAPTAÇÃO INHUMAS, INHUMAS, CAPTAÇÃO MEIA PONTE - INHUMAS, CAPTAÇÃO MEIA PONTE - ITAUÇU, BRAZABRANTES, MONTANTE CAPTAÇÃO GOIÂNIA, CAPTAÇÃO SANEAGO - DIVISA GOIÂNIA E GOIANIRA, MONTANTE DE GOIÂNIA, PCH ROCHEDO MONTANTE 2, GOIÂNIA, PERIMETRAL NORTE, CAPTAÇÃO JOÃO LEITE, BARRAGEM RIBEIRÃO JOÃO LEITE - GOIÂNIA, GOIÂNIA, JUSANTE DE GOIÂNIA, RIO MEIA PONTE (Jus. Goiania), SENADOR CANEDO, SANTO ANTÔNIO, FAZENDA TRÊS MARIAS, RIBEIRÃO DAS CALDAS, GO-330 - CAPTAÇÃO DE ÁGUA PARA A. DE ANÁPOLIS, CALDAZINHA, FAZENDA SUCURI, BELA VISTA DE GOIÁS, FAZENDA BONITA DE BAIXO, UHE SÃO SIMÃO FAZENDA BONITA DE BAIXO, PIRACANJUBA, PCH ROCHEDO MONTANTE 1, PONTE DA BR-14, JUSANTE BARRA DO QUATI, GO-217, PROFESSOR JAMIL, USINA ROCHEDO, PCH ROCHEDO BARRAMENTO, PCH ROCHEDO JUSANTE, BR-453, GO-215/217, MORRINHOS, ALOÂNDIA, PONTE MEIA PONTE, PONTE MEIA PONTE, UHE SÃO SIMÃO RIO MEIA PONTE, CACHOEIRA DOURADA, CHÁCARA TABAJARA",2
686954,UHE CACHOEIRA DOURADA RESERVATÓRIO 4,0
686956,"FAZENDA CACHOEIRA, PCH PIEDADE BARRAMENTO, PCH PIEDADE JUSANTE, PONTE RIO PIEDADE, PONTE RIO PIEDADE - JUSANTE, FAZENDA DO SALTO, ARAPORÃ, CGH SANTA LUZIA MONTANTE, CGH SANTA LUZIA BARRAMENTO, UHE CACHOEIRA DOURADA RIO PIEDADE, UHE CACHOEIRA DOURADA RESERVATÓRIO 7",7
686962,"BURITI ALEGRE, MINA 04 NA POUSADA, PONTE NA ESPLANADA, ENTRE AS ETEs, RIO QUENTE, FAZENDA PAPUA, UHE ITUMBIARA JUSANTE PONTE GO-213, CAPTAÇÃO PIPOCA - MORRINHOS",5
686964,"FAZENDA MUQUÉM, FAZENDA RIO DOS BOIS, UHE CORUMBÁ I RIO DO PEIXE, RIO DO PEIXE, FAZENDA RIO DOS BOIS, ESTRADA PARA O SUL SAINDO DA BR-457",1
686966,"FAZENDA PIRACANJUBA, GO-010, UHE CORUMBÁ I RIO PIRACANJUBA, USINA DO SALTO E-8, SILVÂNIA, JUSANTE DE SILVÂNIA, GO-437",2
686968,"BREJINHO, RIO PARANOÁ, CÓRREGO DO VALO ESTRUTURAL, BREJINHO MONTANTE CAPTAÇÃO, CÓRREGO CASCARRA (A. Emendadas), FUMAL MONTANTE CAPTAÇÃO, FUMAL  JUSANTE CAPTAÇÃO, CÓRREGO FUMAL (BR-020), MESTRE D'ARMAS - MONT. FOZ SARANDI, SARANDI, MESTRE D'ARMAS MONTANTE CAPTAÇÃO, MESTRE D'ARMAS - MONTANTE CAPTAÇÃO, RIBEIRÃO MESTRE D'ARMAS (BR-020), CORGUINHO MONTANTE CAPTAÇÃO, MESTRE D'ARMAS MONT. ETE PLANALTINA, MONTANTE ETE PLANALTINA, MESTRE D'ARMAS JUS. ETE PLANALTINA, JUSANTE ETE PLANALTINA, MESTRE D'ARMAS, MESTRE D'ARMAS MONT. ETE VALE, MESTRE D'ARMAS - VALE AMANHECER, CÓRREGO TAQUARINHA (VC-133), CÓRREGO TAQUARA  (Mont. Taquarinha VC-133), TAQUARA JUSANTE - (Chacara 70), PIRIPIPAU NASCENTE, PIPIRIPAU - BR-020 - CHACARA 14, PIPIRIPAU, PIPIRIPAU MONTANTE CANAL, CANAL SANTOS DUMONT, PIPIRIPAU MONTANTE CAPTAÇÃO, CAPÃO GRANDE - JUSANTE CANAL, PIPIRIPAU FRINOCAP - DF 230, RIBEIRÃO PIPIRIPAU, PIRIPIPAU MONTANTE ETE VALE, PIPIRIPAU M. QUINZE FUNDO ETE VALE, MONTANTE ETE VALE DO AMANHECER, JUSANTE ETE VALE DO AMANHECER, SÃO BARTOLOMEU JUS. ETE VALE, QUINZE - MONTANTE CAPTAÇÃO, QUINZE CANAL VALE- (jusante barragem), QUINZE - JUSANTE CAPTAÇÃO, QUINZE - DF 130, PARANOAZINHO (montante captação) (EPCT-001), FAZENDA NELORE, SOBRADINHO - SESI, SOBRADINHO MONTANTE ETE, MONTANTE ETE SOBRADINHO, JUSANTE ETE SOBRADINHO, SOBRADINHO - BR 020, SOBRADINHO - DF 440, RIBEIRÃO SOBRADINHO (Chacara Quilombo), SOBRADINHO JUSANTE -  DF-330, SOBRADINHO - FOZ, RIBEIRÃO SOBRADINHO, FAZENDA SOBRADINHO, DF-06 (POSTO ANTIG0), DF-06 / DF 250, SÃO BARTOLOMEU - MONT. PARANOÁ, BARTOLOMEU - MONTANTE PARANOÁ, SÃO BARTOLOMEU - JUSANTE PARANOÁ, BARTOLOMEU - JUSANTE PARANOÁ, MILHO COZIDO, MILHO COZIDO, VARGEM GRANDE, SANTA MARIA - MONTANTE LAGO, SANTA MARIA - BARRAGEM, TRÊS BARRAS, TRES BARRAS - JUSANTE SANTA MARIA, TORTO - GRANJA, TORTO BARRAGEM, RIBEIRÃO DO TORTO, RIBEIRÃO TORTO JUSANTE CÓRREGO URUBÚ, TORTO - LAGO (Montante Paranoá), URUBU - EPPR 005, JERIVA - EPPR 005, PALHA - EPPR 005, TAQUARI MONTANTE CAPTAÇÃO, BANANAL MONTANTE ACAMPAMENTO, TAMANDUÁ - EPPR 005, ESTAÇÃO BARRAGEM SANTA MARIA, ESTAÇÃO PRAINHA LAGO NORTE, BANANAL - EPIA 003, BANANAL JUSANTE GALERIA SUDOESTE, UHE PARANOÁ CÓRREGO BANANAL, PONTO DE CAPTAÇÃO, UHE PARANOÁ ÁGUA MINERAL, RIBEIRÃO BANANAL, ESTAÇÃO CALÇADÃO ASA NORTE, ETE NORTE, ESTAÇÃO MINAS TENIS CLUBE, ESTAÇÃO IATE CLUBE, VICENTE PIRES JUSANTE ESTRUTURAL, VICENTE PIRES - MONTANTE, VICENTE PIRES - JUSANTE, VICENTE PIRES MONTANTE RIACHO FUNDO, GUARÁ - ZOOLÓGICO, GUARÁ - POSTO NOVO, MONTANTE ETE RIACHO FUNDO, JUSANTE ETE RIACHO FUNDO, RIACHO FUNDO - MONTANTE ETE, RIACHO FUNDO - JUSANTE ETE, RIACHO FUNDO VILA CAUHY, RIACHO FUNDO (C.A. KANEGAE), VICENTE PIRES MONTANTE RIACHO FUNDO, MONTANTE ZOOLÓGICO - EPIA 003 - RIACHO FUNDO, ESTAÇÃO TESTE_F, ESTAÇÃO TESTE_FDQ, ZOOLÓGICO, RIACHO FUNDO, UHE PARANOÁ ZOOLÓGICO, PONTE AEROPORTO -EPAR 002, ETE SUL, CATETINHO I, CATETINHO II, CATETINHO III, CATETINHO IV, CÓRREGO TAPERA (Gama - Faz. UNB), MARINHA - CIAB, RIBEIRÃO MARIA PEREIRA, CAPTAÇÃO DA SANEAGO, CÓRREGO SAIA VELHA, FAL-UNB, GO-219, GAMA - MONTANTE CAPETINGA, CÓRREGO TAQUARÁ (Gama-Faz. UNB), CÓRREGO TAQUARA, TAQUARA FAL, GAMA - BASE AÉREA, RIBEIRÃO DO GAMA, ESTAÇÃO BAIA DO RIBEIRÃO GAMA, CABEÇA DE VEADO I, CABEÇA DE VEADO II, CABEÇA DE VEADO III, CABEÇA DE VEADO IV, MONTANTE PONTE CABEÇA DE VEADO, DOM BOSCO - CABEÇA DE VEADO, UHE PARANOÁ CÓRREGO CABEÇA DE VEADO, ESTAÇÃO PONTE DAS GARÇAS, ESTAÇÃO PONTE COSTA E SILVA, ESTAÇÃO PONTE JK, ESTAÇÃO ERMIDA DOM BOSCO, PARANOÁ BARRAGEM - CEB, BARRAGEM LAGO PARANOÁ, UHE PARANOÁ BARRAMENTO, UHE PARANOÁ BARRAMENTO, UHE PARANOÁ JUSANTE, MONTANTE ETE PARANOÁ, JUSANTE ETE PARANOÁ, PARANOÁ - JUSANTE, PARANOÁ - JUSANTE BARRAGEM, CACHOEIRINHA CAESB, BOQUEIRÃO, MONTANTE LANÇAMENTO ETE PARANOÁ, PARANOÁ JUS. - LANÇAM. ETE PARANOÁ, FAZENDA ENCONTRO DAS ÁGUAS, PARANOÁ MONTANTE SÃO BARTOLOMEU, PARANOÁ MONT. - SÃO BARTOLOMEU, CACHOEIRINHA - GOIANOS, FAZENDA SÃO SEBASTIÃO, FAZENDA TABOQUINHA, TABOCA, MONTANTE ETE SÃO SEBASTIÃO, PAPUDA  MONTANTE - CÓRREGO DA ONÇA, CÓRREGO DA ONÇA - MONTANTE PAPUDA, PAPUDA JUS. - ESGOTO PRESÍDIO, CÓRREGO PAPUDA - JUSANTE ONÇA, BORA MANSO, JUSANTE ETE - SÃO SEBASTIÃO, JUSANTE ETE SÃO SEBASTIÃO, PAPUDA - AGR. SÃO SEBASTIÃO, PAPUDA, DOIS VALOS, DF-18 / BR 251, CACHOEIRINHA, SANTANA, BARTOLOMEU - FAZENDA RECREIO, PCH SÃO BARTOLOMEU BARRAMENTO, PCH SÃO BARTOLOMEU JUSANTE, LUZIÂNIA, RIO PAMPLONA, CRISTALINA, PCH GAMELEIRA RIO PAMPLONA, UHE BATALHA RIO SÃO BARTOLOMEU, PCH GAMELEIRA JUSANTE, PCH TAMBORIL BARRAMENTO, PCH TAMBORIL JUSANTE",105
686982,"FAZENDA LETREIRO, PCH MARTINS FAZENDA LETREIRO, ESTAÇÃO DE SUCUPIRA, UBERLÂNDIA, UBERLÂNDIA, FAZENDA BEIRA RIO, UBERLÂNDIA - JUSANTE, UBERLÂNDIA, PCH MARTINS BARRAMENTO, PCH MARTINS JUSANTE, PCH MALAGONE BARRAMENTO, PCH MALAGONE JUSANTE, UHE SÃO SIMÃO BARRAMENTO",2
686986,"ARAXÁ, ARAXÁ - RIO CAPIVARA, ARAXÁ, UHE NOVA PONTE FAZENDA CAMBAÚBA, PERDIZES, PONTE DA ANTINHA",4
686988,"IBIÁ - MONTANTE, IBIÁ, IBIÁ",2
686992,"PCH NOVA AURORA MONTANTE, PCH NOVA AURORA RIO DO BRAÇO, UHE ITUMBIARA RIO VERÍSSIMO, ESTAÇÃO VERÍSSIMO, PCH NOVA AURORA BARRAMENTO, PCH NOVA AURORA JUSANTE, PCH GOIANDIRA RESERVATÓRIO., PCH GOIANDIRA BARRAMENTO, PCH GOIANDIRA JUSANTE",3
686994,"IRAÍ DE MINAS, ESTRELA DO SUL, ESTRELA DO SUL, ESTRELA DO SUL",1
686996,"CHARQUEADA DO PATROCÍNIO, ABADIA DOS DOURADOS, ABADIA DOS DOURADOS, UHE EMBORCAÇÃO ABADIA DOS DOURADOS",0
689178,"PORTO MURTINHO, CARACOL, SÃO CARLOS, SAN CARLOS, PORTO MURTINHO, CARACOL, BAIA GRANDE, FAZENDA ESPERANÇA, BELA VISTA, BELA VISTA",4
689196,"TARUMÃ, FAZENDA GENIPAPO, CORUMBÁ",0
689362,"PRÓXIMO A BANDEIRANTES, SÃO GABRIEL DO OESTE, ROCHEDO, TERENOS, PONTE DO GREGO, PONTE DO GREGO, TERENOS, DOIS IRMÃOS DO BURITI, PALMEIRAS, DOIS IRMÃOS DO BURITI, ANASTÁCIO, AQUIDAUANA, AQUIDAUANA, PONTE RODOVIA BR-262, AQUIDAUANA, PORTO CIRIACO",6
689366,"MONTANTE BARRA ÁGUA AZUL, MIRANDA",1
689368,NIOAQUE,0
689388,"PERTO DA BOCAINA, RIO NEGRO, RIO NEGRO (Rio do Peixe), RIO NEGRO (Rio Garimpo), RIO NEGRO, SÍTIO PRIMAVERA, PRÓXIMO PERDIGÃO, RIO NEGRO (Rio Negrinho)",1
689422,CORUMBÁ,0
689446,RIOZINHO,0
689458,"CGH COXIM BARRAMENTO, CGH COXIM JUSANTE",1
689472,"RIO VERDE DE MATO GROSSO, RIO VERDE DE MATO GROSSO, COXIM, PRÓXIMO RIO VERDE",0
689556,JATOBAZINHO,0
689644,"PCH ENG. JOSÉ GELÁSIO DA ROCHA MONTANTE, PCH ENG. JOSÉ GELÁSIO DA ROCHA BARRAMENTO, PCH RONDONÓPOLIS MONTANTE, PCH RONDONÓPOLIS BARRAMENTO, PONTE DE PEDRA",1
689646,"PEDRA PRETA, PEDRA PRETA",1
689648,"SANTO ANTÔNIO, SÃO JOÃO, SANTA CLARA, BOM JESUS",2
689654,MONTANTE BARÃO DE MELGAÇO,0
689662,JUSANTE DE BARÃO DE MELGACO,0
689666,"PCH MUTUM I MONTANTE, FAZENDA POENTE",0
689672,"PCH SÃO TADEU I BARRAMENTO, PCH SÃO TADEU - MONT. CÓRR. OURO, PCH SÃO TADEU I JUSANTE, PCH SÃO TADEU - JUS. CÓRREGO BIGORNA, BARRA DO ARICÁ",4
689676,"JANGADA BR-364, MONTANTE DE ACORIZAL, MINHOCAL, VIVEIRO TANGARÁ MAN - F11A, BR-364, RIO JANGADA, FOZ DO JANGADA",6
689682,"QUEBÓ GRANDE, QUEBÓ PEQUENO, QUEBÓ",0
689694,"UHE MANSO RIO QUILOMBO, PASSAGEM DO MAMÃO MAN-F3",0
689696,"PCH CASCA II MONTANTE 3, PCH CASCA II MONTANTE 1, PCH CASCA II BARRAMENTO, POÇO DOS SEGREDOS - MONT T. DESV., POÇO DOS SEGREDOS - JUS T. DESVIO, POÇO DA AREIA, POÇO DO PACU, CANAL DE FUGA USINA III, PONTE ALTA, PCH CASCA II MONTANTE 2, PCH CASCA III BARRAMENTO, PCH CASCA III JUSANTE, FAZENDA MUNDO NOVO, MUNDO NOVO, UHE MANSO RIO CASCA, BARRA DO RIBEIRÃO DA LAJE",14
689698,RONCADOR,0
689812,PERTO DE BELA VISTA DO NORTE,0
689922,"PONTE MT-060, PONTE PARQUE DE EXPOSIÇÃO - POCONÉ, PERTO DE POCONÉ, POCONÉ",1
689946,JUSANTE DO SALTO,0
689966,COLÔNIA RIO BRANCO,0
689982,"PCH JUBINHA III MONTANTE, UHE JUBA I MONTANTE, UHE JUBA I BARRAMENTO, UHE JUBA II BARRAMENTO, UHE JUBA II JUSANTE, PCH GRAÇA BRENNAND BARRAMENTO, PCH TERRA SANTA, PCH PAMPEANA BARRAMENTO, PCH PAMPEANA JUSANTE, PCH ARCO IRIS, FAZENDA CAMARCAN, PCH GRAÇA BRENNAND JUSANTE",10
689986,"PCH RIO DO SAPO MONTANTE 2, PCH RIO DO SAPO MONTANTE 1, PCH RIO DO SAPO BARRAMENTO, PCH RIO DO SAPO JUSANTE, PCH RECANTO BARRAMENTO, PCH RECANTO JUSANTE",2
689994,"BARRA DO BUGRES, BARRA DO BUGRES",1
689996,JAUQUARA,0
